active_edges,bits_per_token,calibration_relative_error,factor_a_nnz,factor_a_shape,factor_b_nnz,factor_b_shape,max_components,mean_active_edges,mean_components,method,min_components,module,module_kind,objective_relative_error,per_token_error_target,relative_error,sparsity_requested,total_bits
,10798.27080919075,,,,,,105,117417.0,76.443359375,svd_omp_dictionary_counted,20,h.1.attn.o_proj,attn.o_proj,,0.4690502793296089,0.4674471914768219,,22114858.617222656
,10764.740676869465,,,,,,103,114733.5,74.6962890625,svd_omp_dictionary_counted,19,h.1.attn.o_proj,attn.o_proj,,0.47458100558659216,0.4729688763618469,,22046188.906228665
,10731.93500412615,,,,,,101,112113.0,72.990234375,svd_omp_dictionary_counted,18,h.1.attn.o_proj,attn.o_proj,,0.4801117318435754,0.4784439504146576,,21979002.888450354
,10720.191828810392,,,,,,101,111176.25,72.38037109375,svd_omp_dictionary_counted,17,h.1.attn.o_proj,attn.o_proj,,0.48208921298945656,0.48043909668922424,,21954952.865403682
,10699.459306660945,,,,,,100,109524.0,71.3046875,svd_omp_dictionary_counted,16,h.1.attn.o_proj,attn.o_proj,,0.4856424581005586,0.4839732348918915,,21912492.660041615
,10667.432754924066,,,,,,98,106975.5,69.6455078125,svd_omp_dictionary_counted,15,h.1.attn.o_proj,attn.o_proj,,0.49117318435754187,0.48948100209236145,,21846902.282084487
,10635.922531194929,,,,,,96,104472.75,68.01611328125,svd_omp_dictionary_counted,14,h.1.attn.o_proj,attn.o_proj,,0.4967039106145251,0.49495914578437805,,21782369.343887214
,10604.792197329578,,,,,,95,102005.25,66.40966796875,svd_omp_dictionary_counted,14,h.1.attn.o_proj,attn.o_proj,,0.5022346368715084,0.5004848837852478,,21718614.420130976
,10575.710115769874,,,,,,93,99704.25,64.91162109375,svd_omp_dictionary_counted,13,h.1.attn.o_proj,attn.o_proj,,0.5075156025943758,0.5056964755058289,,21659054.317096703
,10574.284672281921,,,,,,93,99591.75,64.83837890625,svd_omp_dictionary_counted,13,h.1.attn.o_proj,attn.o_proj,,0.5077653631284916,0.5059586763381958,,21656135.008833375
,10544.227566135783,,,,,,91,97218.75,63.29345703125,svd_omp_dictionary_counted,12,h.1.attn.o_proj,attn.o_proj,,0.5132960893854749,0.5114496946334839,,21594578.055446085
,10514.369576082667,,,,,,89,94865.25,61.76123046875,svd_omp_dictionary_counted,11,h.1.attn.o_proj,attn.o_proj,,0.518826815642458,0.5169311165809631,,21533428.8918173
,10485.006064474364,,,,,,88,92556.0,60.2578125,svd_omp_dictionary_counted,10,h.1.attn.o_proj,attn.o_proj,,0.5243575418994413,0.5224648714065552,,21473292.4200435
,10455.926212855453,,,,,,86,90273.75,58.77197265625,svd_omp_dictionary_counted,10,h.1.attn.o_proj,attn.o_proj,,0.5298882681564245,0.5280166864395142,,21413736.883927967
,10433.604651849568,,,,,,85,88524.75,57.63330078125,svd_omp_dictionary_counted,9,h.1.attn.o_proj,attn.o_proj,,0.5342830329671067,0.532322108745575,,21368022.326987915
,10427.972931596854,,,,,,85,88083.75,57.34619140625,svd_omp_dictionary_counted,9,h.1.attn.o_proj,attn.o_proj,,0.5354189944134078,0.5334085822105408,,21356488.563910358
,10399.605283544679,,,,,,83,85866.0,55.90234375,svd_omp_dictionary_counted,8,h.1.attn.o_proj,attn.o_proj,,0.540949720670391,0.5389869213104248,,21298391.620699503
,10372.243865464356,,,,,,82,83730.75,54.51220703125,svd_omp_dictionary_counted,8,h.1.attn.o_proj,attn.o_proj,,0.5464804469273743,0.5444037318229675,,21242355.436471
,10344.947771907957,,,,,,80,81605.25,53.12841796875,svd_omp_dictionary_counted,7,h.1.attn.o_proj,attn.o_proj,,0.5520111731843576,0.5499533414840698,,21186453.036867496
,10317.919884193012,,,,,,79,79504.5,51.7607421875,svd_omp_dictionary_counted,7,h.1.attn.o_proj,attn.o_proj,,0.5575418994413408,0.5554476380348206,,21131099.92282729
,10294.337558472773,,,,,,77,77675.25,50.56982421875,svd_omp_dictionary_counted,6,h.1.attn.o_proj,attn.o_proj,,0.5624622333920214,0.5603531002998352,,21082803.31975224
,10291.510791283776,,,,,,77,77456.25,50.42724609375,svd_omp_dictionary_counted,6,h.1.attn.o_proj,attn.o_proj,,0.5630726256983241,0.5609471797943115,,21077014.100549173
,10265.439721222594,,,,,,76,75438.0,49.11328125,svd_omp_dictionary_counted,6,h.1.attn.o_proj,attn.o_proj,,0.5686033519553072,0.5663958191871643,,21023620.549063873
,10239.6787585476,,,,,,74,73448.25,47.81787109375,svd_omp_dictionary_counted,5,h.1.attn.o_proj,attn.o_proj,,0.5741340782122905,0.5719336867332458,,20970862.097505484
,10214.518300943115,,,,,,73,71508.75,46.55517578125,svd_omp_dictionary_counted,5,h.1.attn.o_proj,attn.o_proj,,0.5796648044692737,0.5773527026176453,,20919333.4803315
,10189.397584262977,,,,,,71,69576.0,45.296875,svd_omp_dictionary_counted,5,h.1.attn.o_proj,attn.o_proj,,0.585195530726257,0.5828783512115479,,20867886.252570577
,10164.602823384204,,,,,,70,67672.5,44.0576171875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.5907262569832402,0.5884667038917542,,20817106.58229085
,10158.827661187217,,,,,,69,67229.25,43.76904296875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.5921276635633272,0.5897161364555359,,20805279.05011142
,10140.502562579491,,,,,,68,65826.0,42.85546875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.5962569832402235,0.5938981175422668,,20767749.2481628
,10116.873460792358,,,,,,67,64019.25,41.67919921875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.6017877094972067,0.5993281006813049,,20719356.84770275
,10093.347134818861,,,,,,65,62224.5,40.5107421875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.6073184357541899,0.604812741279602,,20671174.932109028
,10070.028225435799,,,,,,64,60449.25,39.35498046875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.6128491620111731,0.6103125810623169,,20623417.805692516
,10047.390277339282,,,,,,63,58729.5,38.2353515625,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.6183798882681564,0.615768551826477,,20577055.28799085
,10027.31112769495,,,,,,61,57207.0,37.244140625,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.6233577103346516,0.6206198334693909,,20535933.189519256
,10025.04082039371,,,,,,61,57035.25,37.13232421875,svd_omp_dictionary_counted,4,h.1.attn.o_proj,attn.o_proj,,0.6239106145251396,0.6211671829223633,,20531283.600166317
,10003.022225993227,,,,,,60,55369.5,36.0478515625,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6294413407821229,0.6266722679138184,,20486189.51883413
,9981.195737513794,,,,,,58,53722.5,34.9755859375,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6349720670391061,0.6321664452552795,,20441488.87042825
,9959.907756632614,,,,,,57,52119.75,33.93212890625,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6405027932960894,0.6376274228096008,,20397891.085583594
,9938.70560101839,,,,,,56,50526.0,32.89453125,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6460335195530726,0.6430774927139282,,20354469.070885662
,9917.587118911757,,,,,,54,48942.75,31.86376953125,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6515642458100559,0.6486310958862305,,20311218.41953128
,9900.291379516355,,,,,,53,47649.0,31.021484375,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6562348948456137,0.6532522439956665,,20275796.745249495
,9897.180162437993,,,,,,53,47416.5,30.8701171875,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.657094972067039,0.6540663838386536,,20269424.97267301
,9877.068946408504,,,,,,52,45915.75,29.89306640625,svd_omp_dictionary_counted,3,h.1.attn.o_proj,attn.o_proj,,0.6626256983240223,0.6595250368118286,,20228237.202244617
,9857.175942123484,,,,,,51,44435.25,28.92919921875,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6681564245810055,0.6650776267051697,,20187496.329468895
,9837.87116540268,,,,,,49,43000.5,27.9951171875,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6736871508379888,0.6705135107040405,,20147960.146744687
,9818.619159494774,,,,,,48,41574.0,27.06640625,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6792178770949721,0.6760123372077942,,20108532.038645297
,9799.858440054157,,,,,,47,40186.5,26.1630859375,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6847486033519553,0.6813430786132812,,20070110.085230913
,9781.274608896969,,,,,,46,38816.25,25.27099609375,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6902793296089386,0.6867493987083435,,20032050.399020992
,9779.364061593718,,,,,,46,38676.0,25.1796875,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6908460905726849,0.6873255372047424,,20028137.598143935
,9763.132788922388,,,,,,45,37481.25,24.40185546875,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.6958100558659217,0.6922461986541748,,19994895.95171305
,9745.208717987703,,,,,,44,36165.75,23.54541015625,svd_omp_dictionary_counted,2,h.1.attn.o_proj,attn.o_proj,,0.701340782122905,0.6976390480995178,,19958187.454438817
,9727.833218001915,,,,,,42,34893.0,22.716796875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7068715083798882,0.7030596733093262,,19922602.430467922
,9710.10173262715,,,,,,41,33598.5,21.8740234375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7124022346368715,0.7085912823677063,,19886288.348420404
,9693.150102999396,,,,,,40,32363.25,21.06982421875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7179329608938547,0.713951587677002,,19851571.410942763
,9676.535288555617,,,,,,39,31155.75,20.28369140625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.723463687150838,0.7192946076393127,,19817544.270961903
,9665.470914195634,,,,,,38,30353.25,19.76123046875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7272827528804983,0.7228606939315796,,19794884.432272658
,9660.250036652295,,,,,,38,29975.25,19.51513671875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7289944134078212,0.7245866656303406,,19784192.0750639
,9644.054113507358,,,,,,37,28804.5,18.7529296875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7345251396648045,0.7300812005996704,,19751022.82446307
,9628.322431044351,,,,,,36,27670.5,18.0146484375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7400558659217877,0.7355517148971558,,19718804.33877883
,9612.912721281893,,,,,,35,26562.0,17.29296875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7455865921787709,0.740986168384552,,19687245.253185317
,9597.682592741397,,,,,,34,25470.0,16.58203125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7511173184357541,0.7464776635169983,,19656053.949934382
,9582.768604628012,,,,,,33,24402.75,15.88720703125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7566480446927374,0.7517138719558716,,19625510.10227817
,9567.973609933553,,,,,,32,23348.25,15.20068359375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7621787709497206,0.7572910189628601,,19595209.953143917
,9559.119940962159,,,,,,32,22718.25,14.79052734375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7656411606801803,0.7605324387550354,,19577077.6390905
,9554.363337515344,,,,,,31,22379.25,14.56982421875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7677094972067039,0.7622043490409851,,19567336.115231425
,9540.15679434626,,,,,,30,21372.0,13.9140625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7732402234636871,0.767579972743988,,19538241.11482114
,9526.160309502084,,,,,,29,20382.0,13.26953125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7787709497206704,0.7729070782661438,,19509576.313860267
,9512.855533137417,,,,,,29,19444.5,12.6591796875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7843016759776535,0.7783312201499939,,19482328.13186543
,9500.085475183103,,,,,,28,18546.0,12.07421875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.7898324022346368,0.7833594679832458,,19456175.053174995
,9487.082613412478,,,,,,27,17634.75,11.48095703125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.79536312849162,0.7886183857917786,,19429545.192268755
,9474.890933904426,,,,,,26,16782.0,10.92578125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8008938547486033,0.7935987710952759,,19404576.632636264
,9463.49874718535,,,,,,25,15987.75,10.40869140625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8060226708332452,0.7984744310379028,,19381245.434235595
,9462.677390824458,,,,,,25,15930.75,10.37158203125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8064245810055866,0.7988513708114624,,19379563.29640849
,9450.575100635862,,,,,,24,15090.75,9.82470703125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8119553072625698,0.8043009638786316,,19354777.806102246
,9439.426018850663,,,,,,23,14319.0,9.322265625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8174860335195531,0.8093124032020569,,19331944.48660616
,9427.876557076681,,,,,,22,13521.75,8.80322265625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8230167597765363,0.8145712018013,,19308291.188893043
,9416.704756164707,,,,,,21,12753.75,8.30322265625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8285474860335196,0.8198273181915283,,19285411.34062532
,9406.505173861939,,,,,,21,12054.0,7.84765625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8340782122905027,0.8248110413551331,,19264522.59606925
,9396.12979221189,,,,,,20,11344.5,7.3857421875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.839608938547486,0.8297256827354431,,19243273.81444995
,9386.224204627586,,,,,,19,10669.5,6.9462890625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8451396648044692,0.8346753716468811,,19222987.171077296
,9380.30262043217,,,,,,18,10266.75,6.68408203125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8485339859732748,0.8376699090003967,,19210859.766645085
,9376.674737928844,,,,,,18,10020.0,6.5234375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8506703910614525,0.839525043964386,,19203429.863278273
,9367.369717507356,,,,,,17,9390.75,6.11376953125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8562011173184357,0.8443773984909058,,19184373.181455065
,9358.334101994664,,,,,,16,8781.0,5.716796875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.861731843575419,0.8491347432136536,,19165868.24088507
,9349.975340170386,,,,,,15,8217.75,5.35009765625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8672625698324022,0.8535277843475342,,19148749.49666895
,9341.87687048051,,,,,,15,7675.5,4.9970703125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8727932960893854,0.8580571413040161,,19132163.830744084
,9333.901832393256,,,,,,14,7142.25,4.64990234375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8783240223463686,0.8627052307128906,,19115830.95274139
,9326.24836001921,,,,,,13,6633.0,4.318359375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8838547486033519,0.8673598766326904,,19100156.641319342
,9319.011180345136,,,,,,12,6153.0,4.005859375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8893854748603351,0.8717551231384277,,19085334.89734684
,9313.928056966719,,,,,,12,5817.0,3.787109375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8932874364530782,0.8748918771743774,,19074924.66066784
,9311.821854882694,,,,,,11,5677.5,3.6962890625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.8949162011173184,0.8760762214660645,,19070611.158799756
,9305.738840930218,,,,,,11,5277.0,3.435546875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9004469273743017,0.8799458146095276,,19058153.146225087
,9299.27649198767,,,,,,10,4852.5,3.1591796875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9059776536312849,0.8841320276260376,,19044918.255590748
,9293.451100975928,,,,,,9,4471.5,2.9111328125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9115083798882682,0.8880933523178101,,19032987.8547987
,9288.022357749673,,,,,,8,4117.5,2.6806640625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9170391061452514,0.8920433521270752,,19021869.78867133
,9282.623436846035,,,,,,8,3767.25,2.45263671875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9225698324022346,0.8958161473274231,,19010812.79866068
,9277.792984249143,,,,,,7,3455.25,2.24951171875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9281005586592178,0.8995230793952942,,19000920.031742245
,9273.473106133531,,,,,,6,3177.0,2.068359375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9336312849162011,0.9028650522232056,,18992072.921361472
,9268.731599047542,,,,,,6,2873.25,1.87060546875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9391620111731843,0.906683087348938,,18982362.314849366
,9268.006438753706,,,,,,6,2826.75,1.84033203125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9404012771623335,0.9072552919387817,,18980877.18656759
,9265.223472542393,,,,,,5,2649.0,1.724609375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9446927374301676,0.9096469879150391,,18975177.67176682
,9261.683716232354,,,,,,5,2423.25,1.57763671875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9502234636871508,0.9126216769218445,,18967928.25084386
,9258.462736464708,,,,,,4,2219.25,1.44482421875,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9557541899441341,0.915554404258728,,18961331.68427972
,9255.648810681658,,,,,,4,2041.5,1.3291015625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9612849162011172,0.9180776476860046,,18955568.764276035
,9252.87132401601,,,,,,3,1866.75,1.21533203125,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9668156424581005,0.920483410358429,,18949880.47158479
,9250.78873970784,,,,,,3,1736.25,1.13037109375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9723463687150837,0.9223148226737976,,18945615.338921655
,9248.989367131482,,,,,,2,1623.75,1.05712890625,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.977877094972067,0.9237280488014221,,18941930.223885275
,9247.729004001312,,,,,,2,1545.0,1.005859375,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9834078212290502,0.9245473742485046,,18939349.000194687
,9247.584962500721,,,,,,1,1536.0,1.0,svd_omp_dictionary_counted,1,h.1.attn.o_proj,attn.o_proj,,0.9889385474860335,0.9246218800544739,,18939054.003201477
,9222.0,,,,,,0,0.0,0.0,svd_omp_dictionary_counted,0,h.1.attn.o_proj,attn.o_proj,,1.0,1.0,,18886656.0
412874,3694.9167686255005,0.015494951978325844,94370,"[768, 768]",318504,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.015494949528430283,,0.030387235805392265,0.3,7567189.542145025
365688,3326.275917721647,0.023026753216981888,94370,"[768, 768]",271318,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.02302675136422184,,0.042722221463918686,0.38,6812213.079493933
324401,2994.9145290577117,0.03284456953406334,94370,"[768, 768]",230031,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.032844562065305324,,0.056714996695518494,0.45,6133584.9555101935
283113,2654.9514026937723,0.04658573120832443,94370,"[768, 768]",188743,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.046585727740917,,0.07626746594905853,0.52,5437340.472716846
247724,2356.1161632338094,0.06346075236797333,94370,"[768, 768]",153354,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.06346073686952398,,0.09727510064840317,0.58,4825325.902302842
212334,2049.4435848205653,0.08826936781406403,94370,"[768, 768]",117964,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.08826936076289965,,0.12740851938724518,0.64,4197260.461712518
182843,1786.763991821933,0.1170746311545372,94370,"[768, 768]",88473,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.11707462199122806,,0.1586480587720871,0.69,3659292.6552513186
159250,1570.7853511211201,0.14996378123760223,94370,"[768, 768]",64880,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.1499637577361064,,0.19257371127605438,0.73,3216968.399096054
141555,1404.394434679766,0.1837596446275711,94370,"[768, 768]",47185,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.18375963468010253,,0.2246071696281433,0.76,2876199.8022241606
123861,1232.8160988086847,0.23992300033569336,94370,"[768, 768]",29491,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.23992297296201393,,0.277093768119812,0.79,2524807.3703601863
112064,1114.15339206819,0.3069094717502594,94370,"[768, 768]",17694,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.3069094433266346,,0.34382474422454834,0.81,2281786.146955653
106166,1052.8258745882724,0.3720554709434509,94370,"[768, 768]",11796,"[768, 768]",,,,swd_dsf,,h.1.attn.o_proj,attn.o_proj,0.3720554539074005,,0.4086885452270508,0.82,2156187.391156782
,12206.844643315222,,,,,,768,2915471.25,759.2373046875,svd_omp_shared_dictionary,725,h.1.mlp.c_fc,mlp.c_fc,,0.0,0.00033887039171531796,,24999617.829509575
,12185.7065926915,,,,,,768,2906983.125,757.02685546875,svd_omp_shared_dictionary,723,h.1.mlp.c_fc,mlp.c_fc,,0.00017601181754544495,0.0004039066261611879,,24956327.101832192
,12177.143333922055,,,,,,768,2903548.125,756.13232421875,svd_omp_shared_dictionary,723,h.1.mlp.c_fc,mlp.c_fc,,0.00030980159915651006,0.0004283362359274179,,24938789.54787237
,12159.77279217725,,,,,,768,2896717.5,754.353515625,svd_omp_shared_dictionary,722,h.1.mlp.c_fc,mlp.c_fc,,0.0004005839796968018,0.0004846000229008496,,24903214.678379007
,12148.370657901682,,,,,,768,2892260.625,753.19287109375,svd_omp_shared_dictionary,722,h.1.mlp.c_fc,mlp.c_fc,,0.00046736859861300185,0.0005204601329751313,,24879863.107382644
,12132.742360373384,,,,,,768,2886232.5,751.623046875,svd_omp_shared_dictionary,721,h.1.mlp.c_fc,mlp.c_fc,,0.0005179686781044028,0.0005712478305213153,,24847856.35404469
,12121.671047032756,,,,,,768,2882011.875,750.52392578125,svd_omp_shared_dictionary,721,h.1.mlp.c_fc,mlp.c_fc,,0.0005740470204746843,0.0006088775116950274,,24825182.304323085
,12108.295815789137,,,,,,768,2876970.0,749.2109375,svd_omp_shared_dictionary,720,h.1.mlp.c_fc,mlp.c_fc,,0.0006361967347559233,0.0006548980018123984,,24797789.830736153
,12097.964215780215,,,,,,768,2873107.5,748.205078125,svd_omp_shared_dictionary,720,h.1.mlp.c_fc,mlp.c_fc,,0.0006697510761670741,0.000691031978931278,,24776630.71391788
,12086.778456011554,,,,,,768,2868993.75,747.1337890625,svd_omp_shared_dictionary,719,h.1.mlp.c_fc,mlp.c_fc,,0.000742262275665881,0.0007329251966439188,,24753722.277911663
,12077.81607355448,,,,,,768,2865744.375,746.28759765625,svd_omp_shared_dictionary,719,h.1.mlp.c_fc,mlp.c_fc,,0.0007814107347095548,0.0007686375174671412,,24735367.318639576
,12067.901544712613,,,,,,768,2862157.5,745.353515625,svd_omp_shared_dictionary,718,h.1.mlp.c_fc,mlp.c_fc,,0.0008226239650554198,0.0008073824574239552,,24715062.36357143
,12052.048231316063,,,,,,768,2856538.125,743.89013671875,svd_omp_shared_dictionary,717,h.1.mlp.c_fc,mlp.c_fc,,0.0008660108670442432,0.0008745194063521922,,24682594.777735297
,12045.174951567858,,,,,,768,2854134.375,743.26416015625,svd_omp_shared_dictionary,717,h.1.mlp.c_fc,mlp.c_fc,,0.0009116860846476744,0.0009055371629074216,,24668518.300810974
,12037.820449014744,,,,,,768,2851575.0,742.59765625,svd_omp_shared_dictionary,716,h.1.mlp.c_fc,mlp.c_fc,,0.0009597703083993104,0.000939100980758667,,24653456.279582195
,12025.133698325,,,,,,768,2847204.375,741.45947265625,svd_omp_shared_dictionary,715,h.1.mlp.c_fc,mlp.c_fc,,0.0010103905943029644,0.0009975787252187729,,24627473.8141696
,12013.414879751033,,,,,,762,2843190.0,740.4140625,svd_omp_shared_dictionary,714,h.1.mlp.c_fc,mlp.c_fc,,0.0010636806995608368,0.001054024207405746,,24603473.673730116
,12002.438946553906,,,,,,758,2839455.0,739.44140625,svd_omp_shared_dictionary,714,h.1.mlp.c_fc,mlp.c_fc,,0.001119781436008674,0.0011073603527620435,,24580994.9625424
,11992.356973077185,,,,,,757,2836040.625,738.55224609375,svd_omp_shared_dictionary,713,h.1.mlp.c_fc,mlp.c_fc,,0.0011788410421918456,0.0011578832054510713,,24560347.080862075
,11978.273017062114,,,,,,755,2831296.875,737.31689453125,svd_omp_shared_dictionary,712,h.1.mlp.c_fc,mlp.c_fc,,0.0012410155750654816,0.0012298657093197107,,24531503.13894321
,11964.824449629077,,,,,,755,2826793.125,736.14404296875,svd_omp_shared_dictionary,711,h.1.mlp.c_fc,mlp.c_fc,,0.0013064693223536995,0.0012993370182812214,,24503960.47284035
,11952.468876187892,,,,,,754,2822673.75,735.0712890625,svd_omp_shared_dictionary,710,h.1.mlp.c_fc,mlp.c_fc,,0.0013753752366575025,0.0013642803533002734,,24478656.2584328
,11940.62662663463,,,,,,754,2818743.75,734.0478515625,svd_omp_shared_dictionary,708,h.1.mlp.c_fc,mlp.c_fc,,0.0014479153924584504,0.001426889793947339,,24454403.331347723
,11926.091918129054,,,,,,753,2813940.0,732.796875,svd_omp_shared_dictionary,707,h.1.mlp.c_fc,mlp.c_fc,,0.0015242814672256392,0.0015055002877488732,,24424636.248328302
,11912.384263211474,,,,,,752,2809430.625,731.62255859375,svd_omp_shared_dictionary,706,h.1.mlp.c_fc,mlp.c_fc,,0.0016046752478972772,0.0015804386930540204,,24396562.9710571
,11896.268664141806,,,,,,752,2804154.375,730.24853515625,svd_omp_shared_dictionary,704,h.1.mlp.c_fc,mlp.c_fc,,0.0016893091640751486,0.0016695737140253186,,24363558.22416242
