active_edges,bits_per_token,factor_a_nnz,factor_a_shape,factor_b_nnz,factor_b_shape,max_components,mean_active_edges,mean_components,method,min_components,objective_relative_error,per_token_error_target,relative_error,sparsity_requested,total_bits
,34466.30854879951,,,,,715,2655941.25,691.6513671875,svd_omp_dictionary_counted,669,,0.011910899012089448,0.011796451173722744,,70586999.9079414
,34431.78464411115,,,,,713,2645630.625,688.96630859375,svd_omp_dictionary_counted,666,,0.012539104644296483,0.01242522057145834,,70516294.95113963
,34396.46479945582,,,,,711,2635128.75,686.2314453125,svd_omp_dictionary_counted,663,,0.013200443150515455,0.013078314252197742,,70443959.90928552
,34359.27797987074,,,,,708,2624116.875,683.36376953125,svd_omp_dictionary_counted,660,,0.013896662027559554,0.013775506988167763,,70367801.30277528
,34320.81218009941,,,,,705,2612775.0,680.41015625,svd_omp_dictionary_counted,657,,0.014629600938865051,0.014505737461149693,,70289023.3448436
,34280.679824350926,,,,,702,2600992.5,677.341796875,svd_omp_dictionary_counted,654,,0.01540119657555108,0.015277198515832424,,70206832.2802707
,34274.073526344655,,,,,702,2599057.5,676.837890625,svd_omp_dictionary_counted,653,,0.01553072625698324,0.015405237674713135,,70193302.58195385
,34239.22832572943,,,,,699,2588874.375,674.18603515625,svd_omp_dictionary_counted,650,,0.016213487773861866,0.016085121780633926,,70121939.61109388
,34195.98830140874,,,,,696,2576287.5,670.908203125,svd_omp_dictionary_counted,646,,0.01706862090251335,0.016938745975494385,,70033384.0412851
,34151.11042152283,,,,,692,2563278.75,667.5205078125,svd_omp_dictionary_counted,643,,0.017968855534179862,0.01783653162419796,,69941474.14327876
,34104.465518189485,,,,,689,2549816.25,664.0146484375,svd_omp_dictionary_counted,638,,0.018916570416106827,0.018782325088977814,,69845945.38125207
,34056.10111818419,,,,,686,2535916.875,660.39501953125,svd_omp_dictionary_counted,634,,0.019914269755625838,0.019775157794356346,,69746895.09004122
,34005.68899474571,,,,,683,2521490.625,656.63818359375,svd_omp_dictionary_counted,630,,0.020964589837181087,0.020825032144784927,,69643651.06123921
,34001.11036991765,,,,,683,2520183.75,656.2978515625,svd_omp_dictionary_counted,630,,0.021061452513966482,0.020921524614095688,,69634274.03759135
,33953.48063187345,,,,,680,2506614.375,652.76416015625,svd_omp_dictionary_counted,625,,0.02207030598835154,0.021927526220679283,,69536728.33407682
,33899.24961558354,,,,,677,2491228.125,648.75732421875,svd_omp_dictionary_counted,620,,0.023234339913275476,0.023088868707418442,,69425663.21271509
,33842.9155390795,,,,,674,2475313.125,644.61279296875,svd_omp_dictionary_counted,616,,0.024459767412855257,0.0243108868598938,,69310291.02403481
,33784.2569379758,,,,,670,2458813.125,640.31591796875,svd_omp_dictionary_counted,611,,0.025749826512141857,0.025601381435990334,,69190158.20897444
,33746.372522073565,,,,,668,2448193.125,637.55029296875,svd_omp_dictionary_counted,607,,0.026592178770949722,0.02644418552517891,,69112570.92520666
,33723.6205702226,,,,,667,2441829.375,635.89306640625,svd_omp_dictionary_counted,605,,0.027107926016374313,0.026954181492328644,,69065974.92781588
,33660.44135364401,,,,,663,2424210.0,631.3046875,svd_omp_dictionary_counted,599,,0.028537654518282773,0.028383607044816017,,68936583.89226294
,33594.86903610036,,,,,659,2406001.875,626.56298828125,svd_omp_dictionary_counted,592,,0.03004278988045548,0.029886433854699135,,68802291.78593354
,33526.77972533058,,,,,655,2387176.875,621.66064453125,svd_omp_dictionary_counted,586,,0.031627309217825285,0.03146686404943466,,68662844.87747703
,33505.725673926856,,,,,654,2381371.875,620.14892578125,svd_omp_dictionary_counted,584,,0.03212290502793296,0.03195847198367119,,68619726.1802022
,33456.00191627842,,,,,651,2367693.75,616.5869140625,svd_omp_dictionary_counted,579,,0.03329539940665357,0.033131808042526245,,68517891.92453821
,33382.51296116576,,,,,647,2347552.5,611.341796875,svd_omp_dictionary_counted,571,,0.03505146814777988,0.03488374501466751,,68367386.54446748
,33306.2006911309,,,,,643,2326728.75,605.9189453125,svd_omp_dictionary_counted,564,,0.03690015561337007,0.03672841936349869,,68211099.01543608
,33275.280409347084,,,,,641,2318317.5,603.728515625,svd_omp_dictionary_counted,561,,0.0376536312849162,0.03748307749629021,,68147774.27834283
,33226.92922689498,,,,,639,2305192.5,600.310546875,svd_omp_dictionary_counted,557,,0.038846346707938725,0.03867014870047569,,68048751.05668092
,33144.658774621166,,,,,635,2282940.0,594.515625,svd_omp_dictionary_counted,550,,0.04089518397604292,0.04071589186787605,,67880261.17042415
,33059.07533652657,,,,,630,2259894.375,588.51416015625,svd_omp_dictionary_counted,542,,0.043052081190754994,0.042870618402957916,,67704986.28920642
,33053.776724229516,,,,,630,2258471.25,588.1435546875,svd_omp_dictionary_counted,542,,0.04318435754189944,0.04300526902079582,,67694134.73122205
,32970.19202255554,,,,,626,2236066.875,582.30908203125,svd_omp_dictionary_counted,535,,0.04532273765881974,0.04514213278889656,,67522953.26219374
,32878.14464555898,,,,,621,2211502.5,575.912109375,svd_omp_dictionary_counted,527,,0.04771315328029496,0.04752908647060394,,67334440.2341048
,32840.073554322276,,,,,619,2201373.75,573.2744140625,svd_omp_dictionary_counted,524,,0.04871508379888268,0.04852498322725296,,67256470.63925202
,32782.76527472921,,,,,616,2186161.875,569.31298828125,svd_omp_dictionary_counted,519,,0.050229644402469305,0.05003446340560913,,67139103.28264542
,32683.19136397831,,,,,611,2159827.5,562.455078125,svd_omp_dictionary_counted,511,,0.0528788605099487,0.05268865451216698,,66935175.91342758
,32632.8025018048,,,,,609,2146546.875,558.99658203125,svd_omp_dictionary_counted,507,,0.05424581005586592,0.0540466271340847,,66831979.52369623
,32580.433551905946,,,,,606,2132775.0,555.41015625,svd_omp_dictionary_counted,503,,0.05566780179501234,0.05546820908784866,,66724727.91430338
,32473.41743753285,,,,,601,2104730.625,548.10693359375,svd_omp_dictionary_counted,494,,0.058603837654666244,0.05840105563402176,,66505558.91206728
,32431.29815220376,,,,,598,2093728.125,545.24169921875,svd_omp_dictionary_counted,490,,0.05977653631284916,0.05956827104091644,,66419298.6157133
,32362.510224545276,,,,,595,2075801.25,540.5732421875,svd_omp_dictionary_counted,485,,0.061694726163270076,0.061489593237638474,,66278420.939868726
,32247.793364924277,,,,,589,2046016.875,532.81689453125,svd_omp_dictionary_counted,476,,0.06494863457219026,0.06473299860954285,,66043480.81136492
,32235.137282102143,,,,,588,2042739.375,531.96337890625,svd_omp_dictionary_counted,475,,0.0653072625698324,0.06509416550397873,,66017561.15374519
,32128.56687274087,,,,,582,2015206.875,524.79345703125,svd_omp_dictionary_counted,467,,0.06837416089064807,0.06815788894891739,,65799304.9553733
,32043.721308232307,,,,,577,1993368.75,519.1064453125,svd_omp_dictionary_counted,460,,0.07083798882681563,0.07062436640262604,,65625541.239259765
,32004.903827820555,,,,,575,1983401.25,516.5107421875,svd_omp_dictionary_counted,457,,0.07198035660478672,0.07176186889410019,,65546043.0393765
,31877.01160849193,,,,,568,1950665.625,507.98583984375,svd_omp_dictionary_counted,447,,0.07577675059498859,0.07554810494184494,,65284119.77419147
,31856.93674200085,,,,,567,1945541.25,506.6513671875,svd_omp_dictionary_counted,446,,0.07636871508379887,0.07614633440971375,,65243006.44761774
,31744.144143120677,,,,,561,1916820.0,499.171875,svd_omp_dictionary_counted,437,,0.07977337431464247,0.07954303920269012,,65012007.205111146
,31674.276960922343,,,,,557,1899088.125,494.55419921875,svd_omp_dictionary_counted,432,,0.08189944134078211,0.08166995644569397,,64868919.21596896
,31606.46916128414,,,,,554,1881920.625,490.08349609375,svd_omp_dictionary_counted,427,,0.08398078829689126,0.08374800533056259,,64730048.84230992
,31495.20349715392,,,,,548,1853838.75,482.7705078125,svd_omp_dictionary_counted,419,,0.08743016759776535,0.08719294518232346,,64502176.76217123
,31463.79001935962,,,,,546,1845930.0,480.7109375,svd_omp_dictionary_counted,417,,0.08841011005940017,0.08817350119352341,,64437841.959648505
,31319.621548107643,,,,,538,1809744.375,471.28759765625,svd_omp_dictionary_counted,406,,0.0929608938547486,0.09271851927042007,,64142584.93052445
,31315.968972834446,,,,,538,1808829.375,471.04931640625,svd_omp_dictionary_counted,406,,0.09307304348088125,0.09283311665058136,,64135104.456364945
,31163.261358284974,,,,,529,1770695.625,461.11865234375,svd_omp_dictionary_counted,395,,0.09798190972699704,0.09772974252700806,,63822359.261767626
,31147.412559185956,,,,,528,1766748.75,460.0908203125,svd_omp_dictionary_counted,394,,0.09849162011173183,0.09824188798666,,63789900.92121284
,31004.82091299964,,,,,521,1731331.875,450.86767578125,svd_omp_dictionary_counted,382,,0.10314967980736002,0.10289476066827774,,63497873.22982326
,30978.39534077458,,,,,519,1724786.25,449.1630859375,svd_omp_dictionary_counted,380,,0.10402234636871507,0.10376513749361038,,63443753.65790634
,30841.102427974103,,,,,511,1690867.5,440.330078125,svd_omp_dictionary_counted,369,,0.10859000884965682,0.1083264872431755,,63162577.77249096
,30812.36746724016,,,,,510,1683787.5,438.486328125,svd_omp_dictionary_counted,366,,0.10955307262569831,0.10929101705551147,,63103728.57290785
,30671.711236931413,,,,,502,1649221.875,429.48486328125,svd_omp_dictionary_counted,355,,0.1143172721814613,0.11405131220817566,,62815664.61323553
,30649.17741710482,,,,,501,1643698.125,428.04638671875,svd_omp_dictionary_counted,353,,0.11508379888268155,0.11482194811105728,,62769515.35023067
,30496.63572762096,,,,,492,1606408.125,418.33544921875,svd_omp_dictionary_counted,341,,0.1203466033150766,0.12007711082696915,,62457109.97016773
,30489.147972619798,,,,,492,1604581.875,417.85986328125,svd_omp_dictionary_counted,340,,0.1206145251396648,0.1203363761305809,,62441775.047925346
,30331.615158946985,,,,,483,1566262.5,407.880859375,svd_omp_dictionary_counted,328,,0.12614525139664803,0.12586575746536255,,62119147.845523424
,30316.14257253626,,,,,483,1562508.75,406.9033203125,svd_omp_dictionary_counted,326,,0.12669393393577782,0.12641379237174988,,62087459.98855426
,30176.756123841773,,,,,475,1528770.0,398.1171875,svd_omp_dictionary_counted,316,,0.1316759776536313,0.13139192759990692,,61801996.54162795
,30129.644420461733,,,,,472,1517398.125,395.15576171875,svd_omp_dictionary_counted,312,,0.1333760359991182,0.13309089839458466,,61705511.77310563
,30024.340388865898,,,,,467,1492036.875,388.55126953125,svd_omp_dictionary_counted,304,,0.1372067039106145,0.13691957294940948,,61489849.11639736
,29937.450920052434,,,,,462,1471170.0,383.1171875,svd_omp_dictionary_counted,298,,0.1404105660485335,0.14011327922344208,,61311899.484267384
,29874.799443358694,,,,,458,1456156.875,379.20751953125,svd_omp_dictionary_counted,293,,0.14273743016759777,0.1424347311258316,,61183589.259998605
,29739.267424097623,,,,,451,1423773.75,370.7744140625,svd_omp_dictionary_counted,283,,0.14781611187035062,0.1475101262331009,,60906019.68455193
,29727.266157203718,,,,,450,1420912.5,370.029296875,svd_omp_dictionary_counted,282,,0.14826815642458102,0.1479617804288864,,60881441.089953214
,29581.922970782485,,,,,442,1386337.5,361.025390625,svd_omp_dictionary_counted,271,,0.15379888268156425,0.1534906029701233,,60583778.24416253
,29534.7911609419,,,,,440,1375156.875,358.11376953125,svd_omp_dictionary_counted,268,,0.1556122416094785,0.1553010195493698,,60487252.29760901
,29438.901426317316,,,,,435,1352456.25,352.2021484375,svd_omp_dictionary_counted,261,,0.15932960893854747,0.15901699662208557,,60290870.12109786
,29324.456455137686,,,,,429,1325445.0,345.16796875,svd_omp_dictionary_counted,253,,0.16381955547556137,0.16350185871124268,,60056486.82012198
,29298.222065229318,,,,,427,1319265.0,343.55859375,svd_omp_dictionary_counted,251,,0.16486033519553073,0.1645350605249405,,60002758.78958964
,29159.427700295382,,,,,420,1286649.375,335.06494140625,svd_omp_dictionary_counted,241,,0.17039106145251398,0.1700635701417923,,59718507.93020494
,29108.16783547261,,,,,418,1274636.25,331.9365234375,svd_omp_dictionary_counted,237,,0.17245974017622462,0.17212629318237305,,59613527.727047905
,29022.579400239534,,,,,414,1254616.875,326.72314453125,svd_omp_dictionary_counted,231,,0.1759217877094972,0.17559534311294556,,59438242.611690566
,28887.831050973084,,,,,407,1223197.5,318.541015625,svd_omp_dictionary_counted,221,,0.18145251396648043,0.18112146854400635,,59162277.992392875
,28885.639386984196,,,,,407,1222687.5,318.408203125,svd_omp_dictionary_counted,221,,0.18155562622124122,0.18121236562728882,,59157789.46454363
,28755.313940822612,,,,,401,1192415.625,310.52490234375,svd_omp_dictionary_counted,211,,0.1869832402234637,0.18664149940013885,,58890882.95080471
,28657.251035265293,,,,,396,1169711.25,304.6123046875,svd_omp_dictionary_counted,204,,0.19113124824904051,0.19077470898628235,,58690050.12022332
,28624.68357608062,,,,,394,1162185.0,302.65234375,svd_omp_dictionary_counted,202,,0.19251396648044694,0.1921570599079132,,58623351.96381311
,28495.73208299963,,,,,388,1132453.125,294.90966796875,svd_omp_dictionary_counted,193,,0.19804469273743017,0.19768305122852325,,58359259.305983245
,28422.67535883566,,,,,384,1115656.875,290.53564453125,svd_omp_dictionary_counted,188,,0.20121190853496337,0.20084817707538605,,58209639.13489543
,28368.677714125846,,,,,382,1103265.0,287.30859375,svd_omp_dictionary_counted,184,,0.2035754189944134,0.20320500433444977,,58099051.95852973
,28243.512143117678,,,,,375,1074615.0,279.84765625,svd_omp_dictionary_counted,176,,0.20910614525139665,0.2087293565273285,,57842712.869105004
,28182.783476116394,,,,,372,1060751.25,276.2373046875,svd_omp_dictionary_counted,172,,0.21182424384907306,0.21143889427185059,,57718340.559086375
,28119.930121144407,,,,,369,1046428.125,272.50732421875,svd_omp_dictionary_counted,168,,0.2146368715083799,0.21426083147525787,,57589616.888103746
,27998.386141339062,,,,,363,1018803.75,265.3134765625,svd_omp_dictionary_counted,160,,0.22016759776536313,0.2197791337966919,,57340694.8174624
,27937.01107765974,,,,,360,1004891.25,261.6904296875,svd_omp_dictionary_counted,157,,0.22299629584018785,0.22259630262851715,,57214998.687047146
,27878.288186072372,,,,,357,991603.125,258.22998046875,svd_omp_dictionary_counted,153,,0.22569832402234635,0.2253086119890213,,57094734.20507622
,27760.31022064845,,,,,351,964976.25,251.2958984375,svd_omp_dictionary_counted,146,,0.2312290502793296,0.23082436621189117,,56853115.33188803
,27685.53191265648,,,,,348,948146.25,246.9130859375,svd_omp_dictionary_counted,141,,0.23475758513211492,0.23436038196086884,,56699969.35712047
,27643.93801739721,,,,,346,938801.25,244.4794921875,svd_omp_dictionary_counted,139,,0.23675977653631286,0.23633980751037598,,56614785.059629485
,27528.821143193232,,,,,340,912997.5,237.759765625,svd_omp_dictionary_counted,132,,0.2422905027932961,0.241879403591156,,56379025.70125974
,27429.51493644337,,,,,335,890808.75,231.9814453125,svd_omp_dictionary_counted,126,,0.24713918932787127,0.24671830236911774,,56175646.589836024
,27415.763475125197,,,,,334,887741.25,231.1826171875,svd_omp_dictionary_counted,126,,0.2478212290502793,0.24739576876163483,,56147483.597056404
,27304.024715034495,,,,,329,862863.75,224.7041015625,svd_omp_dictionary_counted,119,,0.25335195530726257,0.2529241740703583,,55918642.616390646
,27194.285688288866,,,,,323,838513.125,218.36279296875,svd_omp_dictionary_counted,113,,0.2588826815642458,0.25843310356140137,,55693897.0896156
,27168.554240343026,,,,,322,832815.0,216.87890625,svd_omp_dictionary_counted,112,,0.26017382512801235,0.2597377300262451,,55641199.08422252
,27085.728839941392,,,,,318,814505.625,212.11083984375,svd_omp_dictionary_counted,108,,0.264413407821229,0.2639648914337158,,55471572.66419997
,26979.11787193723,,,,,313,791008.125,205.99169921875,svd_omp_dictionary_counted,102,,0.26994413407821227,0.26947855949401855,,55253233.401727445
,26903.67284208712,,,,,309,774425.625,201.67333984375,svd_omp_dictionary_counted,98,,0.2738959347800523,0.2734251916408539,,55098721.98059442
,26873.5850165194,,,,,307,767823.75,199.9541015625,svd_omp_dictionary_counted,96,,0.2754748603351955,0.2750113308429718,,55037102.11383173
,26769.85673946909,,,,,302,745111.875,194.03955078125,svd_omp_dictionary_counted,91,,0.2810055865921788,0.28053557872772217,,54824666.6024327
,26668.023964173914,,,,,297,722889.375,188.25244140625,svd_omp_dictionary_counted,86,,0.28653631284916203,0.2860415279865265,,54616113.078628175
,26634.74326444213,,,,,295,715642.5,186.365234375,svd_omp_dictionary_counted,84,,0.2883417770874043,0.2878600060939789,,54547954.205577485
,26567.225423820182,,,,,291,700965.0,182.54296875,svd_omp_dictionary_counted,81,,0.29206703910614523,0.2915797829627991,,54409677.66798373
,26468.126567848256,,,,,286,679481.25,176.9482421875,svd_omp_dictionary_counted,76,,0.2975977653631285,0.2971014082431793,,54206723.21095323
,26370.887662108456,,,,,281,658470.0,171.4765625,svd_omp_dictionary_counted,72,,0.30312849162011174,0.30260518193244934,,54007577.93199812
,26363.4079787292,,,,,281,656857.5,171.056640625,svd_omp_dictionary_counted,71,,0.30354952321832496,0.30303293466567993,,53992259.5404374
,26274.671334847022,,,,,276,637749.375,166.08056640625,svd_omp_dictionary_counted,67,,0.30865921787709494,0.30813872814178467,,53810526.8937667
,26180.38448046949,,,,,271,617510.625,160.81005859375,svd_omp_dictionary_counted,63,,0.3141899441340782,0.3136504888534546,,53617427.41600151
,26089.9553869084,,,,,267,598162.5,155.771484375,svd_omp_dictionary_counted,59,,0.3195593575680211,0.31902098655700684,,53432228.632388406
,26087.057827430657,,,,,266,597543.75,155.6103515625,svd_omp_dictionary_counted,59,,0.31972067039106145,0.3191925585269928,,53426294.430577986
,25995.826629564137,,,,,262,578090.625,150.54443359375,svd_omp_dictionary_counted,55,,0.3252513966480447,0.3247002363204956,,53239452.93734735
,25905.90729148085,,,,,257,558978.75,145.5673828125,svd_omp_dictionary_counted,52,,0.33078212290502795,0.3302147090435028,,53055298.13295278
,25817.59642882867,,,,,252,540271.875,140.69580078125,svd_omp_dictionary_counted,49,,0.33631284916201115,0.33572277426719666,,52874437.48624112
,25816.027059156342,,,,,252,539940.0,140.609375,svd_omp_dictionary_counted,49,,0.33641358394043297,0.3358207941055298,,52871223.41715219
,25730.456702223542,,,,,247,521874.375,135.90478515625,svd_omp_dictionary_counted,46,,0.3418435754189944,0.3412551283836365,,52695975.326153815
,25644.937798861694,,,,,242,503880.0,131.21875,svd_omp_dictionary_counted,43,,0.34737430167597766,0.3467763662338257,,52520832.61206875
,25560.976650365963,,,,,237,486271.875,126.63330078125,svd_omp_dictionary_counted,40,,0.35290502793296086,0.3522939682006836,,52348880.17994949
,25542.297191090856,,,,,236,482362.5,125.615234375,svd_omp_dictionary_counted,40,,0.35415673733026737,0.35353344678878784,,52310624.647354074
,25478.444015637506,,,,,232,469021.875,122.14111328125,svd_omp_dictionary_counted,38,,0.3584357541899441,0.35781019926071167,,52179853.34402561
,25397.436787942763,,,,,227,452146.875,117.74658203125,svd_omp_dictionary_counted,35,,0.36396648044692737,0.36332324147224426,,52013950.54170678
,25317.82124272759,,,,,222,435618.75,113.4423828125,svd_omp_dictionary_counted,33,,0.3694972067039106,0.36883780360221863,,51850897.905106105
,25270.566695033005,,,,,219,425835.0,110.89453125,svd_omp_dictionary_counted,31,,0.3728357016006489,0.37216562032699585,,51754120.591427594
,25239.956945769234,,,,,217,419508.75,109.2470703125,svd_omp_dictionary_counted,31,,0.3750279329608939,0.3743366599082947,,51691431.82493539
,25163.054365055646,,,,,213,403651.875,105.11767578125,svd_omp_dictionary_counted,28,,0.38055865921787707,0.3798675537109375,,51533935.339633964
,25087.727521355508,,,,,208,388173.75,101.0869140625,svd_omp_dictionary_counted,26,,0.3860893854748603,0.3853905498981476,,51379665.96373608
,25014.138042697232,,,,,203,373104.375,97.16259765625,svd_omp_dictionary_counted,25,,0.3916201117318436,0.39089491963386536,,51228954.71144393
,25002.480546967756,,,,,202,370723.125,96.54248046875,svd_omp_dictionary_counted,24,,0.3924998333673325,0.39178237318992615,,51205080.160189964
,24942.007568229605,,,,,199,358385.625,93.32958984375,svd_omp_dictionary_counted,23,,0.3971508379888268,0.3964039087295532,,51081231.49973423
,24871.22235480833,,,,,194,343993.125,89.58154296875,svd_omp_dictionary_counted,21,,0.40268156424581003,0.40192461013793945,,50936263.38264746
,24802.098153486248,,,,,190,329986.875,85.93408203125,svd_omp_dictionary_counted,20,,0.4082122905027933,0.4074273705482483,,50794697.018339835
,24740.99367817216,,,,,186,317647.5,82.720703125,svd_omp_dictionary_counted,18,,0.41320109241683073,0.4123874604701996,,50669555.05289658
,24734.296970174943,,,,,185,316297.5,82.369140625,svd_omp_dictionary_counted,18,,0.41374301675977654,0.412935733795166,,50655840.19491828
,24667.833935382303,,,,,181,302926.875,78.88720703125,svd_omp_dictionary_counted,17,,0.4192737430167598,0.4184614419937134,,50519723.89966296
,24603.15341709819,,,,,176,289961.25,75.5107421875,svd_omp_dictionary_counted,16,,0.424804469273743,0.4239439070224762,,50387258.198217094
,24539.569224267754,,,,,172,277261.875,72.20361328125,svd_omp_dictionary_counted,15,,0.43033519553072624,0.429468035697937,,50257037.77130036
,24487.38919564042,,,,,168,266876.25,69.4990234375,svd_omp_dictionary_counted,14,,0.4349941790030646,0.4340977370738983,,50150173.07267158
,24477.676891960677,,,,,168,264946.875,68.99658203125,svd_omp_dictionary_counted,14,,0.4358659217877095,0.434962660074234,,50130282.274735466
,24417.25501127318,,,,,163,252967.5,65.876953125,svd_omp_dictionary_counted,13,,0.4413966480446927,0.44045454263687134,,50006538.263087474
,24357.88114839333,,,,,159,241241.25,62.8232421875,svd_omp_dictionary_counted,12,,0.44692737430167595,0.4459821581840515,,49884940.59190954
,24300.43780066956,,,,,155,229938.75,59.8798828125,svd_omp_dictionary_counted,11,,0.4524581005586592,0.4514656960964203,,49767296.61577126
,24244.861243539675,,,,,151,219045.0,57.04296875,svd_omp_dictionary_counted,10,,0.45793667838532265,0.4569030702114105,,49653475.826769255
,24244.295823835455,,,,,151,218934.375,57.01416015625,svd_omp_dictionary_counted,10,,0.45798882681564246,0.45695820450782776,,49652317.84721501
,24189.386213333666,,,,,147,208213.125,54.22216796875,svd_omp_dictionary_counted,10,,0.4635195530726257,0.46247124671936035,,49539862.96490735
,24136.33074757573,,,,,143,197895.0,51.53515625,svd_omp_dictionary_counted,9,,0.4690502793296089,0.46794775128364563,,49431205.37103509
,24084.204697683315,,,,,140,187796.25,48.9052734375,svd_omp_dictionary_counted,8,,0.47458100558659216,0.47346267104148865,,49324451.22085543
,24033.856749925697,,,,,136,178080.0,46.375,svd_omp_dictionary_counted,8,,0.4801117318435754,0.478933721780777,,49221338.62384783
,24015.967441801196,,,,,135,174637.5,45.478515625,svd_omp_dictionary_counted,8,,0.48208921298945656,0.4809197783470154,,49184701.32080885
,23984.796593348798,,,,,132,168652.5,43.919921875,svd_omp_dictionary_counted,7,,0.4856424581005586,0.48443353176116943,,49120863.42317834
,23937.423960817137,,,,,129,159585.0,41.55859375,svd_omp_dictionary_counted,7,,0.49117318435754187,0.48989686369895935,,49023844.2717535
,23891.236385004093,,,,,125,150781.875,39.26611328125,svd_omp_dictionary_counted,6,,0.4967039106145251,0.4954022467136383,,48929252.11648838
,23846.3507577111,,,,,122,142261.875,37.04736328125,svd_omp_dictionary_counted,6,,0.5022346368715084,0.5008852481842041,,48837326.351792336
,23805.437735575506,,,,,119,134527.5,35.033203125,svd_omp_dictionary_counted,5,,0.5075156025943758,0.5060650706291199,,48753536.482458636
,23803.279108142116,,,,,119,134120.625,34.92724609375,svd_omp_dictionary_counted,5,,0.5077653631284916,0.5063453316688538,,48749115.613475055
,23761.568307221358,,,,,116,126270.0,32.8828125,svd_omp_dictionary_counted,5,,0.5132960893854749,0.511789083480835,,48663691.89318934
,23721.209127207836,,,,,113,118708.125,30.91357421875,svd_omp_dictionary_counted,5,,0.518826815642458,0.5172603130340576,,48581036.29252165
,23682.417420680384,,,,,110,111470.625,29.02880859375,svd_omp_dictionary_counted,5,,0.5243575418994413,0.5226693749427795,,48501590.877553426
,23644.817696246526,,,,,107,104488.125,27.21044921875,svd_omp_dictionary_counted,4,,0.5298882681564245,0.5281913876533508,,48424586.641912885
,23615.886927967153,,,,,105,99136.875,25.81689453125,svd_omp_dictionary_counted,4,,0.5342830329671067,0.5325325727462769,,48365336.42847673
,23608.658365136907,,,,,104,97801.875,25.46923828125,svd_omp_dictionary_counted,4,,0.5354189944134078,0.5336241722106934,,48350532.33180039
,23574.390984004553,,,,,102,91494.375,23.82666015625,svd_omp_dictionary_counted,4,,0.540949720670391,0.5389980673789978,,48280352.73524132
,23540.975084401525,,,,,99,85372.5,22.232421875,svd_omp_dictionary_counted,4,,0.5464804469273743,0.5444363355636597,,48211916.97285432
,23509.391591014304,,,,,97,79612.5,20.732421875,svd_omp_dictionary_counted,4,,0.5520111731843576,0.5498070120811462,,48147233.978397295
,23478.926689156753,,,,,94,74085.0,19.29296875,svd_omp_dictionary_counted,3,,0.5575418994413408,0.5552644729614258,,48084841.85939303
,23453.413984981853,,,,,92,69474.375,18.09228515625,svd_omp_dictionary_counted,3,,0.5624622333920214,0.5599494576454163,,48032591.841242835
,23450.09903938448,,,,,92,68878.125,17.93701171875,svd_omp_dictionary_counted,3,,0.5630726256983241,0.560598611831665,,48025802.832659416
,23422.506348090352,,,,,89,63916.875,16.64501953125,svd_omp_dictionary_counted,3,,0.5686033519553072,0.5660039186477661,,47969293.00088904
,23396.527920739954,,,,,87,59270.625,15.43505859375,svd_omp_dictionary_counted,3,,0.5741340782122905,0.5713817477226257,,47916089.18167543
,23371.504420673984,,,,,85,54813.75,14.2744140625,svd_omp_dictionary_counted,3,,0.5796648044692737,0.576688826084137,,47864841.05354032
,23348.309256502274,,,,,82,50703.75,13.2041015625,svd_omp_dictionary_counted,2,,0.585195530726257,0.5819437503814697,,47817337.35731666
,23326.302306290912,,,,,80,46824.375,12.19384765625,svd_omp_dictionary_counted,2,,0.5907262569832402,0.5872808694839478,,47772267.12328379
,23320.683603325087,,,,,79,45834.375,11.93603515625,svd_omp_dictionary_counted,2,,0.5921276635633272,0.5886247754096985,,47760760.01960978
,23305.540873361544,,,,,78,43177.5,11.244140625,svd_omp_dictionary_counted,2,,0.5962569832402235,0.5924032926559448,,47729747.70864444
,23285.96303373754,,,,,75,39759.375,10.35400390625,svd_omp_dictionary_counted,2,,0.6017877094972067,0.5976635813713074,,47689652.29309448
,23268.33307930259,,,,,73,36693.75,9.5556640625,svd_omp_dictionary_counted,1,,0.6073184357541899,0.6025971174240112,,47653546.1464117
,23251.159006795322,,,,,71,33723.75,8.7822265625,svd_omp_dictionary_counted,1,,0.6128491620111731,0.6078599691390991,,47618373.64591682
,23235.123069112724,,,,,69,30961.875,8.06298828125,svd_omp_dictionary_counted,1,,0.6183798882681564,0.6130069494247437,,47585532.04554286
,23222.322274509228,,,,,67,28768.125,7.49169921875,svd_omp_dictionary_counted,1,,0.6233577103346516,0.6173796057701111,,47559316.0181949
,23220.787159447038,,,,,67,28505.625,7.42333984375,svd_omp_dictionary_counted,1,,0.6239106145251396,0.617896556854248,,47556172.102547534
,23207.197975829167,,,,,65,26188.125,6.81982421875,svd_omp_dictionary_counted,1,,0.6294413407821229,0.6231255531311035,,47528341.454498135
,23195.244946474904,,,,,63,24159.375,6.29150390625,svd_omp_dictionary_counted,1,,0.6349720670391061,0.6277469396591187,,47503861.650380604
,23183.562562216142,,,,,61,22185.0,5.77734375,svd_omp_dictionary_counted,1,,0.6405027932960894,0.6328670382499695,,47479936.12741866
,23173.242090912034,,,,,59,20448.75,5.3251953125,svd_omp_dictionary_counted,1,,0.6460335195530726,0.6375933289527893,,47458799.802187845
,23164.2106982785,,,,,57,18933.75,4.9306640625,svd_omp_dictionary_counted,1,,0.6515642458100559,0.6419041752815247,,47440303.51007437
,23156.632514106732,,,,,56,17670.0,4.6015625,svd_omp_dictionary_counted,1,,0.6562348948456137,0.6459670662879944,,47424783.38889059
